####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/ALMA                         #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,11,1,2.3979525
2009,11,2,2.401925
2009,11,3,3.0056625
2009,11,4,2.22739625
2009,11,5,1.78261125
2009,11,6,1.08024675
2009,11,7,0.64777313
2009,11,8,0.49932462
2009,11,9,0.51529438
2009,11,10,0.43484912
2009,11,11,0.46552825
2009,11,12,0.89102212
2009,11,13,4.66782375
2009,11,14,5.1364625
2009,11,15,2.76327812
2009,11,16,0.86524688
2009,11,17,0.86583162
2009,11,18,1.922895
2009,11,19,1.4572185
2009,11,20,2.6861725
2009,11,21,0.6501805
2009,11,22,0.48407287
2009,11,23,0.89806312
2009,11,24,2.51210625
2009,11,25,4.10727125
2009,11,26,4.30352125
2009,11,27,2.28214625
2009,11,28,0.92206325
2009,11,29,1.01495163
2009,11,30,0.76152375
2010,11,1,0.17000538
2010,11,2,0.30158138
2010,11,3,0.35288488
2010,11,4,0.343767
2010,11,5,0.44112412
2010,11,6,0.40934975
2010,11,7,0.67656988
2010,11,8,0.76385675
2010,11,9,0.385229
2010,11,10,0.63541425
2010,11,11,0.54445688
2010,11,12,0.58781013
2010,11,13,0.80577988
2010,11,14,0.42794312
2010,11,15,0.44951662
2010,11,16,0.29092212
2010,11,17,0.2968725
2010,11,18,0.49786862
2010,11,19,0.33700288
2010,11,20,0.35981462
2010,11,21,0.370858
2010,11,22,0.36337462
2010,11,23,0.31263238
2010,11,24,0.32903713
2010,11,25,0.24685612
2010,11,26,0.33076312
2010,11,27,0.39952062
2010,11,28,0.49464512
2010,11,29,0.71337538
2010,11,30,0.26198938
2011,11,1,0.72029463
2011,11,2,0.43802
2011,11,3,0.77982112
2011,11,4,0.40694838
2011,11,5,0.558455
2011,11,6,0.72225788
2011,11,7,0.667116
2011,11,8,0.486055
2011,11,9,0.3428425
2011,11,10,0.44323062
2011,11,11,1.01574563
2011,11,12,1.25923625
2011,11,13,0.83299925
2011,11,14,0.5133365
2011,11,15,0.93996938
2011,11,16,1.2506375
2011,11,17,1.40668
2011,11,18,2.53797625
2011,11,19,2.75504625
2011,11,20,1.572265
2011,11,21,0.5455485
2011,11,22,1.03925988
2011,11,23,0.652797
2011,11,24,0.3560915
2011,11,25,0.59440288
2011,11,26,1.6955825
2011,11,27,1.13327975
2011,11,28,0.83622375
2011,11,29,1.91359088
2011,11,30,2.1894975
2012,11,1,0.88270675
2012,11,2,0.44653988
2012,11,3,0.50696662
2012,11,4,0.5740595
2012,11,5,0.66474012
2012,11,6,0.64179312
2012,11,7,0.3763295
2012,11,8,0.50724812
2012,11,9,0.29342737
2012,11,10,0.3383835
2012,11,11,0.50466025
2012,11,12,1.64122375
2012,11,13,2.070655
2012,11,14,0.88579275
2012,11,15,1.040308
2012,11,16,0.63543887
2012,11,17,0.56782888
2012,11,18,0.477773
2012,11,19,0.55991087
2012,11,20,0.79367188
2012,11,21,2.42806513
2012,11,22,1.2223465
2012,11,23,0.380162
2012,11,24,0.56819062
2012,11,25,0.50607588
2012,11,26,0.64822813
2012,11,27,0.5949885
2012,11,28,1.45748362
2012,11,29,2.4251975
2012,11,30,0.46265775
2013,11,1,0.935544
2013,11,2,0.22131638
2013,11,3,0.22631312
2013,11,4,0.31784112
2013,11,5,0.92239112
2013,11,6,1.96974875
2013,11,7,1.2651725
2013,11,8,0.58132825
2013,11,9,0.60904512
2013,11,10,0.70674725
2013,11,11,0.21351138
2013,11,12,0.17716888
2013,11,13,0.60663588
2013,11,14,1.192727
2013,11,15,0.88886163
2013,11,16,0.76801
2013,11,17,0.47696425
2013,11,18,0.750678
2013,11,19,0.4664395
2013,11,20,0.19785125
2013,11,21,0.24839312
2013,11,22,0.73624325
2013,11,23,0.57477175
2013,11,24,0.70817188
2013,11,25,0.58829987
2013,11,26,0.62451762
2013,11,27,0.33139775
2013,11,28,0.75093
2013,11,29,0.57214875
2013,11,30,0.4559715
2014,11,1,0.71252462
2014,11,2,1.34279462
2014,11,3,0.533388
2014,11,4,0.37073638
2014,11,5,0.29049062
2014,11,6,0.36203425
2014,11,7,0.448427
2014,11,8,0.5898855
2014,11,9,2.79629375
2014,11,10,3.1994
2014,11,11,1.97583625
2014,11,12,0.507669
2014,11,13,0.56140462
2014,11,14,0.537408
2014,11,15,1.12360675
2014,11,16,2.33005125
2014,11,17,4.07216375
2014,11,18,1.28114875
2014,11,19,0.72643162
2014,11,20,0.577847
2014,11,21,0.36247638
2014,11,22,0.382642
2014,11,23,0.43922025
2014,11,24,0.356713
2014,11,25,0.43691075
2014,11,26,0.5011875
2014,11,27,0.38461575
2014,11,28,0.45708725
2014,11,29,0.553648
2014,11,30,0.3183655
2015,11,1,0.48159775
2015,11,2,0.57630888
2015,11,3,0.48938388
2015,11,4,0.22714762
2015,11,5,0.27145262
2015,11,6,0.24381425
2015,11,7,0.29176312
2015,11,8,0.371459
2015,11,9,0.3815035
2015,11,10,1.0141855
2015,11,11,2.93371375
2015,11,12,1.77086388
2015,11,13,1.31530325
2015,11,14,2.71282625
2015,11,15,1.6962835
2015,11,16,1.11089438
2015,11,17,1.05683738
2015,11,18,0.99402525
2015,11,19,0.684618
2015,11,20,0.804309
2015,11,21,0.78999988
2015,11,22,1.09440088
2015,11,23,1.2884325
2015,11,24,1.964855
2015,11,25,3.378415
2015,11,26,3.4226875
2015,11,27,1.5029235
2015,11,28,1.052905
2015,11,29,0.87649675
2015,11,30,0.6186555
2016,11,1,0.67773062
2016,11,2,0.56517762
2016,11,3,0.490408
2016,11,4,1.54127125
2016,11,5,2.66505375
2016,11,6,2.5002
2016,11,7,0.56911138
2016,11,8,0.35038325
2016,11,9,0.371214
2016,11,10,0.95037588
2016,11,11,0.91049137
2016,11,12,0.72484238
2016,11,13,0.44815838
2016,11,14,0.56179488
2016,11,15,0.46508288
2016,11,16,0.36013425
2016,11,17,0.56349275
2016,11,18,0.96656313
2016,11,19,3.8699875
2016,11,20,1.13392088
2016,11,21,1.4152275
2016,11,22,0.85513063
2016,11,23,0.40135488
2016,11,24,0.30937462
2016,11,25,0.724371
2016,11,26,0.63443487
2016,11,27,0.91192938
2016,11,28,1.385805
2016,11,29,1.811835
2016,11,30,2.11088
2017,11,1,0.43967238
2017,11,2,0.50985
2017,11,3,0.50133175
2017,11,4,0.47356688
2017,11,5,0.98299312
2017,11,6,1.19379512
2017,11,7,0.93840362
2017,11,8,0.75597562
2017,11,9,0.44193188
2017,11,10,0.4159835
2017,11,11,0.51406138
2017,11,12,0.78105588
2017,11,13,2.5290225
2017,11,14,4.58103625
2017,11,15,1.41791762
2017,11,16,0.43413875
2017,11,17,0.40549012
2017,11,18,0.48623163
2017,11,19,0.33483712
2017,11,20,0.3342815
2017,11,21,0.29877525
2017,11,22,0.35921762
2017,11,23,0.39560412
2017,11,24,0.70756075
2017,11,25,0.64711462
2017,11,26,0.77890488
2017,11,27,0.78433075
2017,11,28,1.74112375
2017,11,29,1.89273375
2017,11,30,0.64811425
2018,11,1,0.91157887
2018,11,2,0.87761038
2018,11,3,2.1586825
2018,11,4,1.27758525
2018,11,5,1.20179138
2018,11,6,0.85568712
2018,11,7,1.63663662
2018,11,8,0.55700813
2018,11,9,0.55616312
2018,11,10,0.75970725
2018,11,11,1.11810738
2018,11,12,2.4301325
2018,11,13,0.47043138
2018,11,14,0.31481688
2018,11,15,0.35077612
2018,11,16,1.20650312
2018,11,17,0.92354825
2018,11,18,0.95994575
2018,11,19,1.31889375
2018,11,20,0.49871125
2018,11,21,1.52558312
2018,11,22,0.66395737
2018,11,23,0.40407637
2018,11,24,0.53838088
2018,11,25,0.77136725
2018,11,26,0.59657025
2018,11,27,0.52104225
2018,11,28,0.74166725
