####################################################################################################
# Month: 01Jan                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/BMAC                         #
# Columns are: year    month   day     Pbase (mbar)                                                #
####################################################################################################
year,month,day,Pbase
2009,01,1,669.5718875
2009,01,2,668.89091
2009,01,3,671.148315
2009,01,4,672.1682775
2009,01,5,670.87861125
2009,01,6,674.20333875
2009,01,7,674.723255
2009,01,8,670.29398625
2009,01,9,667.1082325
2009,01,10,668.8310675
2009,01,11,665.301385
2009,01,12,663.09514875
2009,01,13,665.23059625
2009,01,14,664.74714125
2009,01,15,665.16336625
2009,01,16,665.86123375
2009,01,17,662.29989625
2009,01,18,658.14956875
2009,01,19,660.24563875
2009,01,20,666.14224875
2009,01,21,665.50403
2009,01,22,663.39252625
2009,01,23,668.62788
2009,01,24,663.81346
2009,01,25,662.2114525
2009,01,26,663.9731275
2009,01,27,665.60889125
2009,01,28,662.95550125
2009,01,29,660.93389125
2009,01,30,665.77709625
2009,01,31,666.75501125
2010,01,1,672.6224625
2010,01,2,678.42432875
2010,01,3,679.12058125
2010,01,4,681.09284
2010,01,5,680.27440625
2010,01,6,678.39188
2010,01,7,678.60912125
2010,01,8,679.20495375
2010,01,9,679.10015875
2010,01,10,674.1311675
2010,01,11,672.40403625
2010,01,12,671.2007825
2010,01,13,670.0511625
2010,01,14,672.09694
2010,01,15,671.7498375
2010,01,16,670.190715
2010,01,17,668.89027125
2010,01,18,673.71736
2010,01,19,675.1941675
2010,01,20,672.27700625
2010,01,21,674.94817
2010,01,22,677.00622375
2010,01,23,673.970625
2010,01,24,671.03527125
2010,01,25,674.9183125
2010,01,26,671.49128
2010,01,27,672.5453625
2010,01,28,674.94656125
2010,01,29,673.92691375
2010,01,30,671.08217875
2010,01,31,669.06501
2011,01,1,668.1731025
2011,01,2,668.4385
2011,01,3,669.98605125
2011,01,4,669.5910075
2011,01,5,665.819065
2011,01,6,666.99909
2011,01,7,668.1838375
2011,01,8,669.72645125
2011,01,9,670.80913
2011,01,10,671.85245875
2011,01,11,674.65766
2011,01,12,671.55012875
2011,01,13,671.5744425
2011,01,14,675.31394625
2011,01,15,676.61812125
2011,01,16,678.22588375
2011,01,17,680.39735625
2011,01,18,679.34755625
2011,01,19,677.61880375
2011,01,20,674.16635
2011,01,21,670.4301225
2011,01,22,667.79306375
2011,01,23,667.62660375
2011,01,24,666.02317875
2011,01,25,666.9737275
2011,01,26,670.17904625
2011,01,27,669.20255
2011,01,28,666.3881325
2011,01,29,669.01278875
2011,01,30,670.66226125
2011,01,31,669.3880975
2012,01,1,668.7493975
2012,01,2,670.5998625
2012,01,3,665.68662
2012,01,4,664.4306075
2012,01,5,663.49196625
2012,01,6,660.9428425
2012,01,7,662.2166325
2012,01,8,663.06610875
2012,01,9,661.97691875
2012,01,10,663.56134
2012,01,11,664.887165
2012,01,12,662.225575
2012,01,13,662.88754375
2012,01,14,662.74866375
2012,01,15,663.37028125
2012,01,16,662.26652375
2012,01,17,661.33030375
2012,01,18,663.57998125
2012,01,19,665.1131975
2012,01,20,662.8509675
2012,01,21,660.36311875
2012,01,22,658.00102125
2012,01,23,654.6296575
2012,01,24,659.2055025
2012,01,25,662.68265875
2012,01,26,662.81030125
2012,01,27,661.747345
2012,01,28,660.66275875
2012,01,29,656.38233875
2012,01,30,657.47983125
2012,01,31,656.63421
2013,01,1,674.43086875
2013,01,2,676.82248875
2013,01,3,675.90107125
2013,01,4,675.90509625
2013,01,5,671.36269875
2013,01,6,669.86685125
2013,01,7,671.188555
2013,01,8,670.99006125
2013,01,9,670.6307025
2013,01,10,666.29522375
2013,01,11,665.42118
2013,01,12,666.28440125
2013,01,13,669.55480125
2013,01,14,674.67204375
2013,01,15,671.26550875
2013,01,16,666.4183175
2013,01,17,668.09477875
2013,01,18,668.02809
2013,01,19,666.38358125
2013,01,20,666.99424375
2013,01,21,669.86541625
2013,01,22,669.03427125
2013,01,23,666.63589625
2013,01,24,669.3569875
2013,01,25,672.10657625
2013,01,26,670.97385
2013,01,27,669.03791875
2013,01,28,667.942175
2013,01,29,667.1277425
2013,01,30,669.4178725
2013,01,31,666.60944
2014,01,1,673.9270475
2014,01,2,674.3618225
2014,01,3,671.04656
2014,01,4,674.91681375
2014,01,5,676.71307375
2014,01,6,675.42057
2014,01,7,675.70785125
2014,01,8,673.1810375
2014,01,9,673.51102125
2014,01,10,673.0872225
2014,01,11,672.22373125
2014,01,12,673.5922
2014,01,13,674.91941125
2014,01,14,675.28849125
2014,01,15,674.2625275
2014,01,16,674.07228375
2014,01,17,675.9850175
2014,01,18,670.68815125
2014,01,19,666.043455
2014,01,20,670.89995
2014,01,21,673.217535
2014,01,22,668.0391625
2014,01,23,668.47186375
2014,01,24,671.58388375
2014,01,25,671.3954875
2014,01,26,668.382665
2014,01,27,665.0278875
2014,01,28,662.1739475
2014,01,29,663.03123
2014,01,30,663.76484875
2014,01,31,664.04042
2015,01,1,672.53370375
2015,01,2,672.86465625
2015,01,3,671.8084425
2015,01,4,672.29493375
2015,01,5,674.0684275
2015,01,6,672.18692625
2015,01,7,670.11148375
2015,01,8,668.7277325
2015,01,9,665.54238
2015,01,10,665.253725
2015,01,11,665.7540025
2015,01,12,668.24118125
2015,01,13,670.2730275
2015,01,14,670.58672125
2015,01,15,669.67825875
2015,01,16,671.16076125
2015,01,17,669.70196875
2015,01,18,659.0290675
2015,01,19,665.77848
2015,01,20,666.621025
2015,01,21,664.60196375
2015,01,22,668.21544375
2015,01,23,668.83391375
2015,01,24,666.4986325
2015,01,25,667.11404375
2015,01,26,668.75852625
2015,01,27,668.2299775
2015,01,28,667.29666
2015,01,29,665.5114075
2015,01,30,667.4491625
2015,01,31,668.1874475
2016,01,1,661.98702125
2016,01,2,668.7290375
2016,01,3,668.80140875
2016,01,4,664.0674725
2016,01,5,659.45587375
2016,01,6,661.3955475
2016,01,7,662.48904
2016,01,8,662.42825125
2016,01,9,665.498865
2016,01,10,672.33060375
2016,01,11,673.3514725
2016,01,12,672.86271
2016,01,13,670.4470375
2016,01,14,668.76675625
2016,01,15,667.6658575
2016,01,16,664.721145
2016,01,17,664.36793375
2016,01,18,663.55496375
2016,01,19,665.02911
2016,01,20,666.003845
2016,01,21,664.85005125
2016,01,22,660.61114125
2016,01,23,659.20924375
2016,01,24,663.11037375
2016,01,25,666.47463375
2016,01,26,665.11701
2016,01,27,662.61921875
2016,01,28,664.47871875
2016,01,29,664.80608375
2016,01,30,658.54122375
2016,01,31,655.88022625
2017,01,1,672.729505
2017,01,2,674.99488375
2017,01,3,674.5987075
2017,01,4,676.630675
2017,01,5,674.11023375
2017,01,6,669.10328125
2017,01,7,672.03183625
2017,01,8,673.41796375
2017,01,9,675.70888625
2017,01,10,675.78692625
2017,01,11,677.00029375
2017,01,12,676.77694
2017,01,13,678.26315125
2017,01,14,679.0922
2017,01,15,675.68162875
2017,01,16,674.726955
2017,01,17,677.1456475
2017,01,18,676.10137375
2017,01,19,677.7567325
2017,01,20,678.17637
2017,01,21,672.4658225
2017,01,22,668.86777375
2017,01,23,674.19928125
2017,01,24,674.07759125
2017,01,25,670.38645875
2017,01,26,669.269305
2017,01,27,671.49920625
2017,01,28,667.91861375
2017,01,29,663.88416875
2017,01,30,666.49507
2017,01,31,670.5742075
2018,01,1,669.7299525
2018,01,2,671.45107625
2018,01,3,671.20137625
2018,01,4,666.9665675
2018,01,5,671.30888875
2018,01,6,670.31701125
2018,01,7,670.7416125
2018,01,8,676.42233875
2018,01,9,674.94807875
2018,01,10,670.67844125
2018,01,11,669.28027875
2018,01,12,671.60217875
2018,01,13,669.131335
2018,01,14,663.34093625
2018,01,15,659.013575
2018,01,16,660.96215625
2018,01,17,662.22355875
2018,01,18,661.8704275
2018,01,19,664.6685325
2018,01,20,665.41572125
2018,01,21,666.42079625
2018,01,22,668.2529
2018,01,23,666.52760875
2018,01,24,666.06402375
2018,01,25,668.95155
2018,01,26,667.8405925
2018,01,27,669.70762
2018,01,28,671.37047
2018,01,29,666.5593125
2018,01,30,665.46062875
2018,01,31,667.0284425
2019,01,1,665.11732375
2019,01,2,661.1295275
2019,01,3,660.0877125
2019,01,4,661.61951375
2019,01,5,665.6235575
2019,01,6,665.89080875
2019,01,7,665.33495125
2019,01,8,666.1983975
2019,01,9,668.5016575
2019,01,10,670.10094
2019,01,11,672.46899375
2019,01,12,671.90995625
2019,01,13,672.20694125
2019,01,14,673.7183075
2019,01,15,670.16902875
2019,01,16,667.30118875
2019,01,17,669.08957125
2019,01,18,668.91305625
2019,01,19,666.7382025
2019,01,20,669.17381125
2019,01,21,671.59705875
2019,01,22,671.1908275
2019,01,23,666.3221325
2019,01,24,659.57113875
2019,01,25,656.73806
2019,01,26,661.273025
2019,01,27,660.35923375
2019,01,28,662.23041125
2019,01,29,665.19284375
2019,01,30,666.570645
2019,01,31,668.019165
2020,01,1,666.49770375
