####################################################################################################
# Month: 08Aug                                                                                     #
# Station: IRAM                                                                                    #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2014,08,1,0.093048
2014,08,2,0.36854287
2014,08,3,0.286816
2014,08,4,0.25116688
2014,08,5,0.21069762
2014,08,6,0.289824
2014,08,7,0.36419662
2014,08,8,0.2916845
2014,08,9,0.4049905
2014,08,10,0.1242175
2014,08,11,0.19770862
2014,08,12,0.29973775
2014,08,13,0.25431388
2014,08,14,0.239393
2014,08,15,0.310928
2014,08,16,0.28782388
2014,08,17,0.1474005
2014,08,18,0.31132088
2014,08,19,0.151185
2014,08,20,0.17462188
2014,08,21,0.19253838
2014,08,22,0.213712
2014,08,23,0.368981
2014,08,24,0.18831675
2014,08,25,0.101874
2014,08,26,0.05933575
2014,08,27,0.17152262
2014,08,28,0.1825115
2014,08,29,0.32968212
2014,08,30,0.24197225
2014,08,31,0.5577015
2015,08,1,0.115713
2015,08,2,0.24966938
2015,08,3,0.46290988
2015,08,4,0.49798675
2015,08,5,0.3903705
2015,08,6,0.4941765
2015,08,7,0.63753775
2015,08,8,0.7172595
2015,08,9,0.73957137
2015,08,10,0.79109438
2015,08,11,0.65422325
2015,08,12,0.73278662
2015,08,13,0.53819562
2015,08,14,0.08927638
2015,08,15,0.46677725
2015,08,16,0.69882275
2015,08,17,0.34834462
2015,08,18,0.3240525
2015,08,19,0.59356137
2015,08,20,0.43978662
2015,08,21,0.51647438
2015,08,22,0.28281575
2015,08,23,0.27723438
2015,08,24,0.36267688
2015,08,25,0.24756688
2015,08,26,0.29649175
2015,08,27,0.18722425
2015,08,28,0.258059
2015,08,29,0.57902188
2015,08,30,0.61066275
2015,08,31,0.65715075
2016,08,1,0.28283188
2016,08,2,0.3509655
2016,08,3,0.254124
2016,08,4,0.11207425
2016,08,5,0.37582862
2016,08,6,0.50500975
2016,08,7,0.31192562
2016,08,8,0.14923863
2016,08,9,0.23698637
2016,08,10,0.6723
2016,08,11,0.702128
2016,08,12,0.267289
2016,08,13,0.32445875
2016,08,14,0.33296762
2016,08,15,0.6157595
2016,08,16,0.72601825
2016,08,17,0.52664712
2016,08,18,0.53532838
2016,08,19,0.37410475
2016,08,20,0.34028112
2016,08,21,0.35027162
2016,08,22,0.38433038
2016,08,23,0.259403
2016,08,24,0.18381925
2016,08,25,0.51746875
2016,08,26,0.72556762
2016,08,27,0.7086525
2016,08,28,0.67845688
2016,08,29,0.46463875
2016,08,30,0.59593
2016,08,31,0.4791105
2017,08,1,0.61271225
2017,08,2,0.36953462
2017,08,3,0.14941562
2017,08,4,0.20630838
2017,08,5,0.25976775
2017,08,6,0.2598535
2017,08,7,0.41573688
2017,08,8,0.2636475
2017,08,9,0.17958912
2017,08,10,0.22718475
2017,08,11,0.0993565
2017,08,12,0.19681338
2017,08,13,0.44500162
2017,08,14,0.59286462
2017,08,15,0.64296775
2017,08,16,0.3113265
2017,08,17,0.23061975
2017,08,18,0.22059825
2017,08,19,0.23040462
2017,08,20,0.36442275
2017,08,21,0.17781825
2017,08,22,0.17602588
2017,08,23,0.3066815
2017,08,24,0.36898088
2017,08,25,0.58996138
2017,08,26,0.695754
2017,08,27,0.78794862
2017,08,28,0.80818362
2017,08,29,0.57822212
2017,08,30,0.9025275
2017,08,31,0.76232725
2018,08,1,0.38490788
2018,08,2,0.22556425
2018,08,3,0.45298788
2018,08,4,0.441846
2018,08,5,0.50838688
2018,08,6,0.5633815
2018,08,7,0.47074362
2018,08,8,0.5804835
2018,08,9,0.26676688
2018,08,10,0.53792238
2018,08,11,0.53715512
2018,08,12,0.39246025
2018,08,13,0.17823262
2018,08,14,0.35340225
2018,08,15,0.53233012
2018,08,16,0.57765912
2018,08,17,0.75095738
2018,08,18,0.68248425
2018,08,19,0.44494362
2018,08,20,0.68929538
2018,08,21,0.5539655
2018,08,22,0.61115
2018,08,23,0.84252275
2018,08,24,0.78210238
2018,08,25,0.69654038
2018,08,26,0.30965175
2018,08,27,0.33187012
2018,08,28,0.4879425
2018,08,29,0.25403462
2018,08,30,0.39995375
2018,08,31,0.51742625
2019,08,1,0.32802225
2019,08,2,0.35593325
2019,08,3,0.27602225
2019,08,4,0.23990475
2019,08,5,0.268688
2019,08,6,0.291893
2019,08,7,0.27971025
2019,08,8,0.2441675
2019,08,9,0.34122675
2019,08,10,0.431581
2019,08,11,0.4485405
2019,08,12,0.3463525
2019,08,13,0.173086
2019,08,14,0.20038975
2019,08,15,0.30737725
2019,08,16,0.54289512
2019,08,17,0.36034338
2019,08,18,0.31487988
2019,08,19,0.12800162
2019,08,20,0.22915988
2019,08,21,0.4324635
2019,08,22,0.390417
2019,08,23,0.294591
2019,08,24,0.32059975
2019,08,25,0.37016875
2019,08,26,0.60528438
2019,08,27,0.43553863
2019,08,28,0.29467712
2019,08,29,0.52242962
2019,08,30,0.75602262
2019,08,31,0.7706465
