####################################################################################################
# Month: 08Aug                                                                                     #
# Station: GARS                                                                                    #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,08,1,4.71958625
2009,08,2,13.24152475
2009,08,3,22.0011035
2009,08,4,14.7789625
2009,08,5,3.96809925
2009,08,6,7.9148145
2009,08,7,10.92209288
2009,08,8,8.41387913
2009,08,9,6.71442687
2009,08,10,3.06538262
2009,08,11,4.11311488
2009,08,12,11.463626
2009,08,13,20.21477725
2009,08,14,4.86562488
2009,08,15,3.58434725
2009,08,16,2.73700488
2009,08,17,4.50925112
2009,08,18,4.61360438
2009,08,19,8.95410212
2009,08,20,15.17708575
2009,08,21,11.54845575
2009,08,22,14.54573287
2009,08,23,14.5553095
2009,08,24,15.79474312
2009,08,25,11.5324585
2009,08,26,5.375266
2009,08,27,8.06002475
2009,08,28,4.61349537
2009,08,29,8.72227562
2009,08,30,11.88229688
2009,08,31,6.1644905
2010,08,1,8.24759975
2010,08,2,15.07472538
2010,08,3,22.522555
2010,08,4,13.95858588
2010,08,5,10.791613
2010,08,6,7.60593338
2010,08,7,3.2167965
2010,08,8,11.29756688
2010,08,9,11.10423562
2010,08,10,9.070299
2010,08,11,22.15569038
2010,08,12,9.32755975
2010,08,13,9.038649
2010,08,14,9.105195
2010,08,15,20.19303938
2010,08,16,19.293039
2010,08,17,6.61076725
2010,08,18,7.43484738
2010,08,19,14.3356845
2010,08,20,15.7577265
2010,08,21,14.0079725
2010,08,22,6.67292625
2010,08,23,5.74389638
2010,08,24,11.1913015
2010,08,25,11.01559488
2010,08,26,13.51020525
2010,08,27,8.710667
2010,08,28,9.49669662
2010,08,29,3.9097385
2010,08,30,19.1057675
2010,08,31,10.306762
2011,08,1,9.2725675
2011,08,2,2.9564235
2011,08,3,2.51045363
2011,08,4,6.72121938
2011,08,5,11.09577112
2011,08,6,16.263654
2011,08,7,10.40636188
2011,08,8,13.8107665
2011,08,9,8.69709512
2011,08,10,7.18942662
2011,08,11,13.28500225
2011,08,12,8.3259485
2011,08,13,10.100746
2011,08,14,9.59716475
2011,08,15,6.44831625
2011,08,16,6.21761462
2011,08,17,16.705536
2011,08,18,7.42167675
2011,08,19,7.76980375
2011,08,20,9.11650537
2011,08,21,7.83449012
2011,08,22,9.61560662
2011,08,23,15.191068
2011,08,24,14.80982825
2011,08,25,11.02085488
2011,08,26,4.81546287
2011,08,27,12.20562288
2011,08,28,4.98922275
2011,08,29,2.41168688
2011,08,30,9.24197537
2011,08,31,10.43715475
2012,08,1,12.20356388
2012,08,2,12.0842795
2012,08,3,7.1498705
2012,08,4,7.91718225
2012,08,5,12.407412
2012,08,6,13.37706588
2012,08,7,4.86040712
2012,08,8,4.79720538
2012,08,9,16.22646775
2012,08,10,15.724607
2012,08,11,10.509434
2012,08,12,9.69720012
2012,08,13,13.56465588
2012,08,14,11.1626665
2012,08,15,9.54501675
2012,08,16,20.244256
2012,08,17,24.2258185
2012,08,18,23.74687213
2012,08,19,21.46880725
2012,08,20,18.01350675
2012,08,21,22.4788965
2012,08,22,16.29643838
2012,08,23,16.1277955
2012,08,24,14.91027937
2012,08,25,18.56977388
2012,08,26,16.18648488
2012,08,27,10.20689988
2012,08,28,11.79041375
2012,08,29,8.87203825
2012,08,30,7.715006
2012,08,31,16.56258962
2013,08,1,14.70929538
2013,08,2,8.45752588
2013,08,3,14.9905185
2013,08,4,8.73574112
2013,08,5,17.95497775
2013,08,6,17.4725155
2013,08,7,15.3709515
2013,08,8,7.47394325
2013,08,9,16.7483855
2013,08,10,8.83291912
2013,08,11,10.7162125
2013,08,12,8.94269225
2013,08,13,13.47827762
2013,08,14,9.49603412
2013,08,15,20.572164
2013,08,16,16.692509
2013,08,17,18.69312175
2013,08,18,16.15693488
2013,08,19,20.1208705
2013,08,20,23.24570425
2013,08,21,14.68616388
2013,08,22,7.62143362
2013,08,23,7.83708738
2013,08,24,7.09594912
2013,08,25,11.20806612
2013,08,26,21.6633705
2013,08,27,12.826761
2013,08,28,13.951492
2013,08,29,5.01971963
2013,08,30,3.6919865
2013,08,31,10.24200538
2014,08,1,9.91508412
2014,08,2,6.82808225
2014,08,3,11.72375925
2014,08,4,10.06261938
2014,08,5,8.67004988
2014,08,6,8.165108
2014,08,7,10.406917
2014,08,8,14.83020588
2014,08,9,17.71891875
2014,08,10,14.66270525
2014,08,11,6.61477675
2014,08,12,10.56571838
2014,08,13,16.02944362
2014,08,14,7.18701112
2014,08,15,19.31670738
2014,08,16,10.65470025
2014,08,17,10.50131525
2014,08,18,3.30318837
2014,08,19,14.76156138
2014,08,20,13.99803012
2014,08,21,6.00063625
2014,08,22,7.49155387
2014,08,23,12.418948
2014,08,24,23.86387575
2014,08,25,17.020164
2014,08,26,18.58885012
2014,08,27,7.71956688
2014,08,28,8.5864665
2014,08,29,10.401711
2014,08,30,11.08778362
2014,08,31,14.53151988
2015,08,1,7.38018338
2015,08,2,12.582926
2015,08,3,14.59634062
2015,08,4,14.9842535
2015,08,5,20.66090812
2015,08,6,20.73402038
2015,08,7,8.79890087
2015,08,8,8.50005038
2015,08,9,16.54320725
2015,08,10,6.91286
2015,08,11,16.09730012
2015,08,12,19.25591912
2015,08,13,23.48936688
2015,08,14,19.5553625
2015,08,15,17.65762588
2015,08,16,15.19482838
2015,08,17,15.68265438
2015,08,18,8.56702812
2015,08,19,12.4878915
2015,08,20,18.3025675
2015,08,21,8.43895825
2015,08,22,8.96554275
2015,08,23,8.946453
2015,08,24,9.00076675
2015,08,25,12.70773175
2015,08,26,13.70168138
2015,08,27,13.21139362
2015,08,28,8.89299812
2015,08,29,12.14075475
2015,08,30,3.89964838
2015,08,31,12.32087912
2016,08,1,22.86798212
2016,08,2,16.65251525
2016,08,3,16.121029
2016,08,4,13.27216337
2016,08,5,10.14755638
2016,08,6,12.87361113
2016,08,7,17.16602688
2016,08,8,15.83393338
