####################################################################################################
# Month: 02Feb                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/NZ                           #
# Columns are: year    month   day     PWV (mm)                                                    #
####################################################################################################
year,month,day,PWV
2009,02,1,4.71590625
2009,02,2,7.23180125
2009,02,3,10.70633125
2009,02,4,5.23794875
2009,02,5,5.63229625
2009,02,6,6.14877875
2009,02,7,13.1045425
2009,02,8,11.19001125
2009,02,9,10.76977
2009,02,10,5.68512875
2009,02,11,12.85913375
2009,02,12,7.53737
2009,02,13,3.76061375
2009,02,14,5.14512375
2009,02,15,6.015985
2009,02,16,6.628685
2009,02,17,8.68310875
2009,02,18,7.5119025
2009,02,19,14.18058875
2009,02,20,18.1344125
2009,02,21,9.33211625
2009,02,22,9.357925
2009,02,23,8.9849875
2009,02,24,5.61190375
2009,02,25,6.18199875
2009,02,26,10.0323075
2009,02,27,7.42846
2009,02,28,10.6212
2010,02,1,3.77679625
2010,02,2,3.1749675
2010,02,3,3.2089975
2010,02,4,6.930275
2010,02,5,9.97892
2010,02,6,9.30585875
2010,02,7,9.41615875
2010,02,8,8.9338075
2010,02,9,13.54109125
2010,02,10,14.266175
2010,02,11,10.3688725
2010,02,12,14.0794
2010,02,13,5.12491375
2010,02,14,4.08930875
2010,02,15,5.487695
2010,02,16,4.8702925
2010,02,17,17.1973875
2010,02,18,7.47406875
2010,02,19,5.81046125
2010,02,20,5.83388875
2010,02,21,2.86571625
2010,02,22,2.7173175
2010,02,23,1.90385875
2010,02,24,8.07835875
2010,02,25,5.74382875
2010,02,26,5.020855
2010,02,27,3.85623
2010,02,28,4.08589125
2011,02,1,15.20136875
2011,02,2,3.94185875
2011,02,3,12.05576625
2011,02,4,4.58592
2011,02,5,19.4003
2011,02,6,15.9718375
2011,02,7,6.343
2011,02,8,5.48171125
2011,02,9,4.89238375
2011,02,10,5.98961875
2011,02,11,7.840845
2011,02,12,14.05252125
2011,02,13,11.77876875
2011,02,14,5.4028975
2011,02,15,4.72582125
2011,02,16,5.56755125
2011,02,17,6.09321
2011,02,18,11.32244625
2011,02,19,12.7689375
2011,02,20,14.15585
2011,02,21,18.1798375
2011,02,22,9.477295
2011,02,23,6.28325875
2011,02,24,11.43823
2011,02,25,5.05684625
2011,02,26,3.8956925
2011,02,27,6.61209875
2011,02,28,12.903525
2012,02,1,7.73988375
2012,02,2,7.91220875
2012,02,3,12.44392125
2012,02,4,10.67168
2012,02,5,8.76491875
2012,02,6,7.50012375
2012,02,7,5.39107625
2012,02,8,10.3449275
2012,02,9,8.55364125
2012,02,10,4.92992375
2012,02,11,3.15060875
2012,02,12,8.80650125
2012,02,13,10.84288375
2012,02,14,11.7243325
2012,02,15,6.67698125
2012,02,16,7.89728875
2012,02,17,7.42938875
2012,02,18,10.96818125
2012,02,19,6.5321925
2012,02,20,10.58972125
2012,02,21,9.7599725
2012,02,22,15.8683775
2012,02,23,7.851085
2012,02,24,4.8572825
2012,02,25,6.735855
2012,02,26,6.80692625
2012,02,27,4.92407875
2012,02,28,5.7227175
2012,02,29,10.9778225
2013,02,1,5.69521875
2013,02,2,5.2278825
2013,02,3,15.321375
2013,02,4,8.59980375
2013,02,5,4.9025475
2013,02,6,4.85925375
2013,02,7,4.23578625
2013,02,8,3.58764375
2013,02,9,10.89886125
2013,02,10,10.85339
2013,02,11,6.26063
2013,02,12,7.7268425
2013,02,13,6.532205
2013,02,14,10.38739125
2013,02,15,10.2957775
2013,02,16,6.81252375
2013,02,17,3.5832775
2013,02,18,5.56649875
2013,02,19,4.44847125
2013,02,20,5.653785
2013,02,21,8.11850875
2013,02,22,4.169285
2013,02,23,5.2693
2013,02,24,4.35252625
2013,02,25,4.77496
2013,02,26,5.17829625
2013,02,27,5.1876425
2013,02,28,5.69922375
2014,02,1,6.9313325
2014,02,2,8.49790375
2014,02,3,8.83165125
2014,02,4,6.58688375
2014,02,5,4.9161725
2014,02,6,5.20081625
2014,02,7,5.59908625
2014,02,8,6.90609875
2014,02,9,5.2199275
2014,02,10,8.0286325
2014,02,11,9.387095
2014,02,12,9.8145075
2014,02,13,12.4635
2014,02,14,10.60937875
2014,02,15,12.24750625
2014,02,16,6.01365875
2014,02,17,9.35919875
2014,02,18,8.027855
2014,02,19,14.8596875
2014,02,20,11.38247125
2014,02,21,8.48918875
2014,02,22,5.01564125
2014,02,23,4.055835
2014,02,24,3.71427125
2014,02,25,4.35766375
2014,02,26,3.6969025
2014,02,27,5.474965
2014,02,28,4.272475
2015,02,1,10.574775
2015,02,2,10.05791875
2015,02,3,6.55853125
2015,02,4,4.10943875
2015,02,5,5.08609625
2015,02,6,7.67726
2015,02,7,10.650975
2015,02,8,10.33713625
2015,02,9,6.2013825
2015,02,10,6.84092125
2015,02,11,5.63771
2015,02,12,4.56188125
2015,02,13,6.10167125
2015,02,14,5.24424
2015,02,15,5.7632675
2015,02,16,6.5913525
2015,02,17,5.2480975
2015,02,18,10.49813125
2015,02,19,9.95969875
2015,02,20,8.08751875
2015,02,21,9.94123375
2015,02,22,6.65784
2015,02,23,8.569245
2015,02,24,7.38668125
2015,02,25,4.9966525
2015,02,26,5.4205225
2015,02,27,8.4233575
2015,02,28,9.55433375
2016,02,1,6.8194175
2016,02,2,12.699625
2016,02,3,6.3824475
2016,02,4,14.890555
2016,02,5,8.20479
2016,02,6,12.4819875
2016,02,7,12.8252625
2016,02,8,10.32270625
2016,02,9,7.01806625
2016,02,10,5.72317875
2016,02,11,9.2772825
2016,02,12,7.2734675
2016,02,13,5.35149625
2016,02,14,6.015735
2016,02,15,9.03836875
2016,02,16,12.13904
2016,02,17,10.22978875
2016,02,18,6.38671875
2016,02,19,8.1973675
2016,02,20,6.864815
2016,02,21,4.8836325
2016,02,22,5.81626375
