####################################################################################################
# Month: 08Aug                                                                                     #
# Station: HES                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,08,1,5.7484765
2009,08,2,2.14076262
2009,08,3,1.90191675
2009,08,4,5.77064525
2009,08,5,4.26463812
2009,08,6,5.42077775
2009,08,7,5.563558
2009,08,8,4.5557295
2009,08,9,3.2036365
2009,08,10,3.28892788
2009,08,11,4.92048362
2009,08,12,3.75031375
2009,08,13,3.41157788
2009,08,14,6.09296163
2009,08,15,3.89313038
2009,08,16,8.39923737
2009,08,17,10.7364335
2009,08,18,14.37600312
2009,08,19,6.341334
2009,08,20,5.94391075
2009,08,21,5.57083925
2009,08,22,3.53507012
2009,08,23,4.0970965
2009,08,24,3.42670625
2009,08,25,3.86532738
2009,08,26,5.17964725
2009,08,27,3.95036188
2009,08,28,6.2656385
2009,08,29,6.961531
2009,08,30,6.1064775
2009,08,31,6.6881335
2010,08,1,4.08758175
2010,08,2,3.62417162
2010,08,3,5.19064562
2010,08,4,5.43135025
2010,08,5,7.075151
2010,08,6,4.5500215
2010,08,7,4.72675025
2010,08,8,4.45143775
2010,08,9,6.30521913
2010,08,10,8.38066788
2010,08,11,4.97769612
2010,08,12,4.60762375
2010,08,13,5.52439188
2010,08,14,4.96489537
2010,08,15,3.93108575
2010,08,16,7.41247362
2010,08,17,8.25728038
2010,08,18,6.24276438
2010,08,19,4.17639325
2010,08,20,2.21114825
2010,08,21,9.350759
2010,08,22,9.76195212
2010,08,23,4.98368138
2010,08,24,5.95831475
2010,08,25,7.55534475
2010,08,26,5.36152737
2010,08,27,5.21492925
2010,08,28,6.59875662
2010,08,29,9.21000738
2010,08,30,9.38944962
2010,08,31,7.43164762
2011,08,1,7.193305
2011,08,2,6.71409088
2011,08,3,5.65092488
2011,08,4,11.77297238
2011,08,5,5.11044525
2011,08,6,8.202087
2011,08,7,4.74578525
2011,08,8,1.60713975
2011,08,9,2.25277413
2011,08,10,1.64827575
2011,08,11,3.69692025
2011,08,12,5.927559
2011,08,13,5.06490512
2011,08,14,2.95714012
2011,08,15,6.24536412
2011,08,16,5.969493
2011,08,17,5.52935375
2011,08,18,9.06015988
2011,08,19,9.17778912
2011,08,20,12.30436925
2011,08,21,14.91960475
2011,08,22,17.44262762
2011,08,23,9.0940555
2011,08,24,4.75823088
2011,08,25,2.4933325
2011,08,26,3.20072262
2011,08,27,6.30331212
2011,08,28,7.72240637
2011,08,29,6.66693487
2011,08,30,6.0277165
2011,08,31,3.206324
2012,08,1,6.092791
2012,08,2,11.0199715
2012,08,3,7.17063438
2012,08,4,6.79852738
2012,08,5,9.85459038
2012,08,6,6.50831
2012,08,7,6.414845
2012,08,8,4.24114012
2012,08,9,7.24629038
2012,08,10,11.49074475
2012,08,11,14.60852975
2012,08,12,6.16126962
2012,08,13,11.88867625
2012,08,14,20.21556212
2012,08,15,15.76869888
2012,08,16,3.99695588
2012,08,17,8.00877575
2012,08,18,11.3793095
2012,08,19,11.10351012
2012,08,20,9.11301775
2012,08,21,8.41230938
2012,08,22,6.1416315
2012,08,23,6.08145075
2012,08,24,6.69783888
2012,08,25,8.75736488
2012,08,26,4.129325
2012,08,27,10.25479525
2012,08,28,10.67199462
2012,08,29,6.78916112
2012,08,30,10.07494262
2012,08,31,12.96111488
2013,08,1,3.756034
2013,08,2,3.38762225
2013,08,3,2.31139575
2013,08,4,1.73980888
2013,08,5,3.19346188
2013,08,6,8.32242912
2013,08,7,9.97662512
2013,08,8,4.586389
2013,08,9,3.12326562
2013,08,10,11.84000175
2013,08,11,14.9858595
2013,08,12,6.29569675
2013,08,13,8.147319
2013,08,14,3.9891765
2013,08,15,3.51163012
2013,08,16,3.712366
2013,08,17,7.63721788
2013,08,18,2.79670825
2013,08,19,5.99579075
2013,08,20,6.76750062
2013,08,21,7.61839375
2013,08,22,6.311531
2013,08,23,10.4700815
2013,08,24,7.20844188
2013,08,25,10.0634105
2013,08,26,8.595244
2013,08,27,6.54545175
2013,08,28,10.1858745
2013,08,29,14.9500865
2013,08,30,8.65236025
2013,08,31,2.20334338
2014,08,1,3.37293912
2014,08,2,5.17896912
2014,08,3,6.19253812
2014,08,4,8.50314575
2014,08,5,8.52411888
2014,08,6,9.71882625
2014,08,7,11.25914688
2014,08,8,11.02182412
2014,08,9,4.91935113
2014,08,10,13.22202488
2014,08,11,6.5027015
2014,08,12,9.290507
2014,08,13,9.17605575
2014,08,14,5.51192288
2014,08,15,2.429803
2014,08,16,5.06097712
2014,08,17,7.07459925
2014,08,18,8.47700088
2014,08,19,7.83657312
2014,08,20,9.54445688
2014,08,21,9.40110138
2014,08,22,3.57106038
2014,08,23,5.22983
2014,08,24,4.80228637
2014,08,25,8.4110105
2014,08,26,10.29598963
2014,08,27,12.03794512
2014,08,28,9.43348812
2014,08,29,7.72167887
2014,08,30,7.1253535
2014,08,31,5.19381162
2015,08,1,4.58978738
2015,08,2,3.34562525
2015,08,3,5.09083925
2015,08,4,4.46499575
2015,08,5,6.83354475
2015,08,6,6.19050225
2015,08,7,4.889204
2015,08,8,3.905337
2015,08,9,3.72596412
2015,08,10,2.08762162
2015,08,11,1.84778112
2015,08,12,10.22213238
2015,08,13,8.45718162
2015,08,14,9.16555775
2015,08,15,10.45144475
2015,08,16,10.43643212
2015,08,17,3.96961362
2015,08,18,6.72895812
2015,08,19,11.15579262
2015,08,20,10.38886087
2015,08,21,5.64392425
2015,08,22,10.13739012
2015,08,23,7.79210675
2015,08,24,8.098303
2015,08,25,8.45132512
2015,08,26,9.45830713
2015,08,27,9.62876975
2015,08,28,5.68853875
2015,08,29,6.35040188
2015,08,30,13.31832088
2015,08,31,14.1123765
2016,08,1,5.66484162
2016,08,2,9.729046
2016,08,3,7.081657
2016,08,4,3.43075275
2016,08,5,2.93180488
2016,08,6,3.836195
2016,08,7,2.56973638
2016,08,8,4.45323625
2016,08,9,8.4621925
2016,08,10,8.48086612
2016,08,11,6.11915538
2016,08,12,9.67449375
2016,08,13,10.121486
2016,08,14,4.39810962
2016,08,15,7.36854088
2016,08,16,8.87932425
2016,08,17,10.33934912
2016,08,18,9.52911588
2016,08,19,4.95663462
2016,08,20,6.71519775
2016,08,21,6.907575
2016,08,22,4.83457875
2016,08,23,5.02809325
2016,08,24,6.42634338
2016,08,25,3.9096065
2016,08,26,3.90352288
2016,08,27,6.809031
2016,08,28,7.15101175
2016,08,29,8.95938525
2016,08,30,8.1444105
2016,08,31,9.45779112
2017,08,1,6.31732187
2017,08,2,2.00292275
2017,08,3,3.43717088
2017,08,4,4.171719
2017,08,5,2.39818138
2017,08,6,2.95941575
2017,08,7,4.37197763
2017,08,8,6.67269425
2017,08,9,5.84355825
2017,08,10,6.03548638
2017,08,11,3.294461
2017,08,12,2.4504875
2017,08,13,2.7717105
2017,08,14,4.1693175
2017,08,15,5.83646938
2017,08,16,9.35446737
2017,08,17,5.13903488
2017,08,18,5.59741662
2017,08,19,5.10479
2017,08,20,4.35549987
2017,08,21,2.67365913
2017,08,22,5.28488025
2017,08,23,4.97438888
2017,08,24,10.76704
2017,08,25,3.66376125
2017,08,26,4.652735
2017,08,27,4.56186712
2017,08,28,8.35625762
2017,08,29,5.84137038
2017,08,30,5.5149115
2017,08,31,6.45358038
2018,08,1,11.53338237
2018,08,2,11.09621662
2018,08,3,13.0063845
2018,08,4,15.37858638
2018,08,5,15.073647
2018,08,6,17.01541
2018,08,7,11.56884975
2018,08,8,10.610576
2018,08,9,12.77814888
2018,08,10,6.35861175
2018,08,11,12.48997112
2018,08,12,15.1310535
2018,08,13,9.33559525
2018,08,14,7.01049975
2018,08,15,7.87975662
2018,08,16,9.25101225
2018,08,17,6.7075315
2018,08,18,6.28264413
2018,08,19,11.78703288
2018,08,20,12.00644075
2018,08,21,10.57104288
2018,08,22,5.89872725
2018,08,23,5.85363562
2018,08,24,11.4488495
2018,08,25,15.451665
2018,08,26,7.21997062
2018,08,27,3.96298625
2018,08,28,6.33682138
2018,08,29,6.08149288
2018,08,30,7.26378875
2018,08,31,5.718321
2019,08,1,8.46892112
2019,08,2,11.41861725
2019,08,3,10.2851555
2019,08,4,8.48690388
2019,08,5,7.42988112
2019,08,6,7.792418
2019,08,7,12.317337
2019,08,8,10.91708862
2019,08,9,6.37325938
2019,08,10,5.67071425
2019,08,11,6.70628475
2019,08,12,7.58422338
2019,08,13,5.393376
2019,08,14,5.92496638
2019,08,15,11.53030775
2019,08,16,8.03713888
2019,08,17,4.88469912
2019,08,18,3.7612205
2019,08,19,5.02092662
2019,08,20,11.97218662
2019,08,21,10.07941525
2019,08,22,6.6866295
2019,08,23,7.542465
2019,08,24,6.12011475
2019,08,25,2.71787212
2019,08,26,4.13534562
2019,08,27,2.86130088
2019,08,28,4.34300575
2019,08,29,6.8833855
2019,08,30,8.32291625
2019,08,31,6.51157162
