####################################################################################################
# Month: 08Aug                                                                                     #
# Station: BOL                                                                                     #
# Columns are: year    month   day     RH (percent)                                                #
####################################################################################################
year,month,day,RH
2014,08,1,0.25052025
2014,08,2,0.10059662
2014,08,3,0.0365155
2014,08,4,0.0947265
2014,08,5,0.164028
2014,08,6,0.08025512
2014,08,7,0.299037
2014,08,8,0.697092
2014,08,9,0.6565185
2014,08,10,0.74948225
2014,08,11,0.57251962
2014,08,12,0.7149505
2014,08,13,0.51610287
2014,08,14,0.83932875
2014,08,15,0.89048125
2014,08,16,0.45847275
2014,08,17,0.61989325
2014,08,18,0.71014775
2014,08,19,0.6440875
2014,08,20,0.545741
2014,08,21,0.46665812
2014,08,22,0.46987175
2014,08,23,0.37672525
2014,08,24,0.45522475
2014,08,25,0.578676
2014,08,26,0.95363775
2014,08,27,0.69794662
2014,08,28,0.59632425
2014,08,29,0.60087825
2014,08,30,0.75122412
2014,08,31,0.87022438
2015,08,1,0.22241075
2015,08,2,0.24186238
2015,08,3,0.16072375
2015,08,4,0.38636
2015,08,5,0.57959775
2015,08,6,0.20543162
2015,08,7,0.16739038
2015,08,8,0.151617
2015,08,9,0.36671375
2015,08,10,0.17834112
2015,08,11,0.80929175
2015,08,12,0.945629
2015,08,13,0.94264788
2015,08,14,0.86053525
2015,08,15,0.19042062
2015,08,16,0.61236362
2015,08,17,0.90000562
2015,08,18,0.54481362
2015,08,19,0.70093113
2015,08,20,0.46449225
2015,08,21,0.38130338
2015,08,22,0.2024855
2015,08,23,0.62935662
2015,08,24,0.7828625
2015,08,25,0.46450375
2015,08,26,0.29778262
2015,08,27,0.45321675
2015,08,28,0.09613175
2015,08,29,0.035646
2015,08,30,0.02078825
2015,08,31,0.04477625
2016,08,1,0.07311788
2016,08,2,0.04850312
2016,08,3,0.09186138
2016,08,4,0.07415988
2016,08,5,0.05354212
2016,08,6,0.12933175
2016,08,7,0.78351912
2016,08,8,0.89841063
2016,08,9,0.84962625
2016,08,10,0.94815888
2016,08,11,0.5750185
2016,08,12,0.37044162
2016,08,13,0.34925938
2016,08,14,0.39715112
2016,08,15,0.28098738
2016,08,16,0.09883362
2016,08,17,0.18340188
2016,08,18,0.24323725
2016,08,19,0.747741
2016,08,20,0.42426062
2016,08,21,0.39258912
2016,08,22,0.57137288
2016,08,23,0.36936988
2016,08,24,0.39049
2016,08,25,0.44473925
2016,08,26,0.34618488
2016,08,27,0.445855
2016,08,28,0.52430837
2016,08,29,0.14304788
2016,08,30,0.20163062
2016,08,31,0.10225012
2017,08,1,0.15467238
2017,08,2,0.04707088
2017,08,3,0.08032438
2017,08,4,0.14765538
2017,08,5,0.123733
2017,08,6,0.1266675
2017,08,7,0.14184638
2017,08,8,0.33839213
2017,08,9,0.63503212
2017,08,10,0.7613595
2017,08,11,0.35591087
2017,08,12,0.24134813
2017,08,13,0.15769188
2017,08,14,0.77474012
2017,08,15,0.88987175
2017,08,16,0.86312175
2017,08,17,0.92666625
2017,08,18,0.61034475
2017,08,19,0.10367438
2017,08,20,0.14577125
2017,08,21,0.40506288
2017,08,22,0.2854455
2017,08,23,0.10943662
2017,08,24,0.2683865
2017,08,25,0.63973387
2017,08,26,0.45850212
2017,08,27,0.36915088
2017,08,28,0.11013775
2017,08,29,0.08445688
2017,08,30,0.04342612
2017,08,31,0.11324538
2018,08,1,0.3449
2018,08,2,0.53572475
2018,08,3,0.84084875
2018,08,4,0.98673488
2018,08,5,0.67289888
2018,08,6,0.121669
2018,08,7,0.61229837
2018,08,8,0.52452588
2018,08,9,0.43169188
2018,08,10,0.35557088
2018,08,11,0.32770962
2018,08,12,0.29719438
2018,08,13,0.72099925
2018,08,14,0.765977
2018,08,15,0.64660438
2018,08,16,0.28520712
2018,08,17,0.40162925
2018,08,18,0.3216205
2018,08,19,0.38288487
2018,08,20,0.88415638
2018,08,21,0.85593238
2018,08,22,0.17635375
2018,08,23,0.16140962
2018,08,24,0.088176
2018,08,25,0.24400862
2018,08,26,0.846692
2018,08,27,0.55609387
2018,08,28,0.52483538
2018,08,29,0.64624063
2018,08,30,0.75794562
2018,08,31,0.682812
2019,08,1,0.107637
2019,08,2,0.1867555
2019,08,3,0.03381625
2019,08,4,0.03299037
2019,08,5,0.050935
2019,08,6,0.041341
2019,08,7,0.02603362
2019,08,8,0.02555975
2019,08,9,0.24721688
2019,08,10,0.4353935
2019,08,11,0.2689035
2019,08,12,0.23895475
2019,08,13,0.31216725
2019,08,14,0.19984475
2019,08,15,0.172666
2019,08,16,0.0678925
2019,08,17,0.13863488
2019,08,18,0.24402088
2019,08,19,0.4486325
2019,08,20,0.1851615
2019,08,21,0.05584588
2019,08,22,0.18526488
2019,08,23,0.1436535
2019,08,24,0.51001275
2019,08,25,0.49681575
2019,08,26,0.24721888
2019,08,27,0.2469935
2019,08,28,0.322134
2019,08,29,0.23930962
2019,08,30,0.22043862
2019,08,31,0.479498
