####################################################################################################
# Month: 05May                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/LAS                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,05,1,287.125
2009,05,2,287.6
2009,05,3,288.2625
2009,05,4,284.2125
2009,05,5,283.175
2009,05,6,282.7
2009,05,7,279.925
2009,05,8,280.35
2009,05,9,282.35
2009,05,10,284.8625
2009,05,11,285.8375
2009,05,12,285.975
2009,05,13,283.325
2009,05,14,285.1
2009,05,15,285.7
2009,05,16,285.5875
2009,05,17,283.9875
2009,05,18,286.2125
2009,05,19,287.3
2009,05,20,284.8625
2009,05,21,286.8
2009,05,22,287.65
2009,05,23,286.3
2009,05,24,284.375
2009,05,25,282.6125
2009,05,26,281.4375
2009,05,27,280.875
2009,05,28,277.0
2009,05,29,273.075
2009,05,30,272.2125
2009,05,31,278.125
2010,05,1,283.275
2010,05,2,276.8625
2010,05,3,279.7125
2010,05,4,283.0
2010,05,5,281.9375
2010,05,6,280.25
2010,05,7,280.1
2010,05,8,283.8625
2010,05,9,286.625
2010,05,10,286.4625
2010,05,11,287.65
2010,05,12,286.7625
2010,05,13,285.4125
2010,05,14,278.05
2010,05,15,272.6
2010,05,16,270.3625
2010,05,17,272.3625
2010,05,18,282.3375
2010,05,19,284.4125
2010,05,20,283.225
2010,05,21,281.3125
2010,05,22,277.4
2010,05,23,275.275
2010,05,24,277.8125
2010,05,25,281.0
2010,05,26,279.425
2010,05,27,280.6
2010,05,28,278.85
2010,05,29,272.7875
2010,05,30,277.2125
2010,05,31,280.15
2011,05,1,280.875
2011,05,2,282.65
2011,05,3,284.05
2011,05,4,284.25
2011,05,5,285.7375
2011,05,6,284.7625
2011,05,7,284.225
2011,05,8,284.775
2011,05,9,283.95
2011,05,10,283.1875
2011,05,11,284.225
2011,05,12,286.175
2011,05,13,284.2125
2011,05,14,283.8875
2011,05,15,284.1875
2011,05,16,283.8
2011,05,17,281.8375
2011,05,18,281.35
2011,05,19,280.7875
2011,05,20,280.625
2011,05,21,277.1875
2011,05,22,276.1625
2011,05,23,277.6875
2011,05,24,274.0
2011,05,25,278.675
2011,05,26,280.7375
2011,05,27,281.9875
2011,05,28,285.475
2011,05,29,284.8125
2011,05,30,284.6125
2011,05,31,284.5375
2012,05,1,285.25
2012,05,2,284.175
2012,05,3,283.925
2012,05,4,284.725
2012,05,5,285.6875
2012,05,6,284.9875
2012,05,7,286.2125
2012,05,8,285.9375
2012,05,9,283.6375
2012,05,10,281.9
2012,05,11,281.1375
2012,05,12,281.6125
2012,05,13,279.9375
2012,05,14,280.7625
2012,05,15,280.5875
2012,05,16,281.4375
2012,05,17,283.7375
2012,05,18,280.5375
2012,05,19,281.75
2012,05,20,282.2875
2012,05,21,282.275
2012,05,22,280.6125
2012,05,23,279.5
2012,05,24,280.2125
2012,05,25,279.7375
2012,05,26,277.4875
2012,05,27,281.725
2012,05,28,284.1875
2012,05,29,288.3
2012,05,30,287.5375
2012,05,31,286.7375
2013,05,1,280.4
2013,05,2,278.7
2013,05,3,278.4875
2013,05,4,282.225
2013,05,5,285.4125
2013,05,6,285.5125
2013,05,7,285.5125
2013,05,8,285.35
2013,05,9,282.875
2013,05,10,279.575
2013,05,11,280.0375
2013,05,12,281.225
2013,05,13,279.7
2013,05,14,279.925
2013,05,15,279.4125
2013,05,16,280.325
2013,05,17,279.6625
2013,05,18,275.0625
2013,05,19,278.0875
2013,05,20,280.0375
2013,05,21,279.1
2013,05,22,279.2375
2013,05,23,279.9125
2013,05,24,281.6125
2013,05,25,279.6625
2013,05,26,278.1
2013,05,27,278.1875
2013,05,28,276.0875
2013,05,29,278.75
2013,05,30,282.025
2013,05,31,277.7125
2014,05,1,280.375
2014,05,2,281.9
2014,05,3,282.4125
2014,05,4,282.2625
2014,05,5,282.5875
2014,05,6,284.175
2014,05,7,285.2
2014,05,8,287.3125
2014,05,9,285.9
2014,05,10,283.3875
2014,05,11,280.4
2014,05,12,280.275
2014,05,13,281.55
2014,05,14,281.325
2014,05,15,282.5625
2014,05,16,282.525
2014,05,17,282.375
2014,05,18,283.6625
2014,05,19,282.5125
2014,05,20,280.525
2014,05,21,274.375
2014,05,22,271.8625
2014,05,23,272.9125
2014,05,24,275.7875
2014,05,25,276.575
2014,05,26,281.7625
2014,05,27,285.025
2014,05,28,283.9
2014,05,29,277.325
2014,05,30,274.4625
2014,05,31,275.9625
2015,05,1,284.3875
2015,05,2,280.975
2015,05,3,279.0
2015,05,4,280.4875
2015,05,5,280.725
2015,05,6,283.9375
2015,05,7,283.0375
2015,05,8,281.45
2015,05,9,280.9625
2015,05,10,283.6875
2015,05,11,286.0125
2015,05,12,284.9375
2015,05,13,284.0625
2015,05,14,282.625
2015,05,15,280.7
2015,05,16,282.325
2015,05,17,282.1875
2015,05,18,282.2125
2015,05,19,283.7375
2015,05,20,284.0375
2015,05,21,284.0125
2015,05,22,282.1375
2015,05,23,280.175
2015,05,24,279.075
2015,05,25,279.9375
2015,05,26,278.15
2015,05,27,280.1125
2015,05,28,281.8625
2015,05,29,279.1375
2015,05,30,277.6125
2015,05,31,279.3625
2016,05,1,284.5
2016,05,2,283.3125
2016,05,3,284.525
2016,05,4,284.55
2016,05,5,280.2375
2016,05,6,279.6625
2016,05,7,279.325
2016,05,8,279.55
2016,05,9,279.3
2016,05,10,278.625
2016,05,11,276.275
2016,05,12,279.05
2016,05,13,281.6375
2016,05,14,276.35
2016,05,15,277.1375
2016,05,16,281.1625
2016,05,17,280.975
2016,05,18,280.3875
2016,05,19,277.9
2016,05,20,276.225
2016,05,21,277.25
2016,05,22,280.725
2016,05,23,283.8625
2016,05,24,284.175
2016,05,25,281.925
2016,05,26,281.275
2016,05,27,277.5
2016,05,28,278.3875
2016,05,29,275.6125
2016,05,30,273.7
2016,05,31,274.625
2017,05,1,283.3875
2017,05,2,281.5875
2017,05,3,283.5875
2017,05,4,283.8
2017,05,5,285.025
2017,05,6,282.0125
2017,05,7,276.7375
2017,05,8,277.1125
2017,05,9,279.475
2017,05,10,277.1875
2017,05,11,273.2125
2017,05,12,273.1
2017,05,13,274.8
2017,05,14,278.5
2017,05,15,279.6625
2017,05,16,278.675
2017,05,17,277.425
2017,05,18,271.7125
2017,05,19,271.475
