####################################################################################################
# Month: 11Nov                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/CAT                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,11,1,268.925
2009,11,2,266.425
2009,11,3,267.325
2009,11,4,266.375
2009,11,5,268.1375
2009,11,6,263.1125
2009,11,7,266.7125
2009,11,8,268.7875
2009,11,9,266.875
2009,11,10,271.525
2009,11,11,273.1
2009,11,12,274.5625
2009,11,13,271.6375
2009,11,14,270.1625
2009,11,15,271.15
2009,11,16,272.1125
2009,11,17,268.4625
2009,11,18,268.8375
2009,11,19,269.4
2009,11,20,271.275
2009,11,21,269.5875
2009,11,22,270.4375
2009,11,23,273.1125
2009,11,24,273.3875
2009,11,25,271.575
2009,11,26,275.6875
2009,11,27,275.5
2009,11,28,274.2625
2009,11,29,268.3375
2009,11,30,271.9625
2010,11,1,277.3375
2010,11,2,279.3
2010,11,3,271.1875
2010,11,4,269.2375
2010,11,5,273.775
2010,11,6,275.175
2010,11,7,267.85
2010,11,8,269.9875
2010,11,9,270.975
2010,11,10,273.1375
2010,11,11,274.2625
2010,11,12,275.5125
2010,11,13,273.425
2010,11,14,273.2875
2010,11,15,273.5
2010,11,16,275.05
2010,11,17,274.4375
2010,11,18,273.3875
2010,11,19,270.825
2010,11,20,271.7375
2010,11,21,271.0375
2010,11,22,273.5
2010,11,23,278.125
2010,11,24,274.75
2010,11,25,274.6375
2010,11,26,272.95
2010,11,27,272.35
2010,11,28,274.7875
2010,11,29,271.975
2010,11,30,272.6
2011,11,1,278.0375
2011,11,2,274.825
2011,11,3,273.7625
2011,11,4,273.55
2011,11,5,275.9375
2011,11,6,278.725
2011,11,7,274.8875
2011,11,8,271.8875
2011,11,9,267.525
2011,11,10,273.1875
2011,11,11,276.1875
2011,11,12,279.375
2011,11,13,278.7
2011,11,14,278.55
2011,11,15,280.275
2011,11,16,281.1375
2011,11,17,278.65
2011,11,18,273.5
2011,11,19,273.625
2011,11,20,271.025
2011,11,21,271.7375
2011,11,22,275.3875
2011,11,23,273.575
2011,11,24,278.2125
2011,11,25,276.2625
2011,11,26,278.8625
2011,11,27,276.025
2011,11,28,273.175
2011,11,29,272.5625
2011,11,30,277.4
2012,11,1,275.075
2012,11,2,275.4125
2012,11,3,273.475
2012,11,4,276.7875
2012,11,5,276.0625
2012,11,6,277.9375
2012,11,7,278.125
2012,11,8,272.8625
2012,11,9,270.4125
2012,11,10,275.6625
2012,11,11,278.275
2012,11,12,279.675
2012,11,13,280.1625
2012,11,14,281.375
2012,11,15,278.4375
2012,11,16,276.0375
2012,11,17,276.225
2012,11,18,276.8625
2012,11,19,276.9875
2012,11,20,277.1625
2012,11,21,271.225
2012,11,22,266.8875
2012,11,23,269.175
2012,11,24,270.225
2012,11,25,272.5125
2012,11,26,274.7625
2012,11,27,277.9375
2012,11,28,277.175
2012,11,29,275.1125
2012,11,30,271.9375
2013,11,1,270.0625
2013,11,2,275.225
2013,11,3,275.675
2013,11,4,276.95
2013,11,5,278.075
2013,11,6,273.2125
2013,11,7,268.85
2013,11,8,268.075
2013,11,9,270.3
2013,11,10,274.1875
2013,11,11,272.35
2013,11,12,268.8375
2013,11,13,274.1625
2013,11,14,270.2375
2013,11,15,273.9375
2013,11,16,279.2875
2013,11,17,280.175
2013,11,18,273.8875
2013,11,19,276.525
2013,11,20,277.4375
2013,11,21,279.025
2013,11,22,277.7125
2013,11,23,275.0375
2013,11,24,269.3375
2013,11,25,269.7375
2013,11,26,274.3
2013,11,27,274.2375
2013,11,28,276.075
2013,11,29,277.4875
2013,11,30,276.975
2014,11,1,262.9125
2014,11,2,265.1875
2014,11,3,266.6625
2014,11,4,271.55
2014,11,5,270.425
2014,11,6,270.4375
2014,11,7,273.4875
2014,11,8,277.4125
2014,11,9,279.6125
2014,11,10,276.3375
2014,11,11,271.7875
2014,11,12,272.6125
2014,11,13,276.1375
2014,11,14,280.0375
2014,11,15,278.3875
2014,11,16,279.9375
2014,11,17,281.15
2014,11,18,271.6875
2014,11,19,270.45
2014,11,20,269.9625
2014,11,21,274.2125
2014,11,22,276.2625
2014,11,23,271.6375
2014,11,24,271.15
2014,11,25,275.175
2014,11,26,275.7625
2014,11,27,276.3875
2014,11,28,272.7125
2014,11,29,268.325
2014,11,30,270.775
2015,11,1,273.9875
2015,11,2,275.4375
2015,11,3,274.2625
2015,11,4,276.3125
2015,11,5,277.2625
2015,11,6,279.0375
2015,11,7,276.975
2015,11,8,274.1
2015,11,9,269.4125
2015,11,10,275.425
2015,11,11,280.5625
2015,11,12,279.35
2015,11,13,277.1875
2015,11,14,277.4625
2015,11,15,273.975
2015,11,16,272.3375
2015,11,17,267.5375
2015,11,18,266.25
2015,11,19,267.0
2015,11,20,271.2375
2015,11,21,270.3875
2015,11,22,272.375
2015,11,23,273.1375
2015,11,24,272.475
2015,11,25,271.3625
2015,11,26,271.2
2015,11,27,270.375
2015,11,28,271.9875
2015,11,29,277.4375
2015,11,30,279.4375
2016,11,1,265.275
2016,11,2,272.45
2016,11,3,276.975
2016,11,4,278.7875
2016,11,5,280.6125
2016,11,6,274.6625
2016,11,7,274.8125
2016,11,8,275.3125
2016,11,9,274.575
2016,11,10,272.625
2016,11,11,274.85
2016,11,12,275.45
2016,11,13,272.4125
2016,11,14,273.6625
2016,11,15,266.9875
2016,11,16,267.4375
2016,11,17,273.8625
2016,11,18,278.8625
2016,11,19,278.425
2016,11,20,275.6875
2016,11,21,279.1125
2016,11,22,282.55
2016,11,23,281.0375
2016,11,24,279.0875
2016,11,25,278.2375
2016,11,26,273.1875
2016,11,27,272.7
2016,11,28,276.65
2016,11,29,279.975
2016,11,30,282.875
2017,11,1,269.8375
2017,11,2,268.9375
2017,11,3,269.4125
2017,11,4,271.575
2017,11,5,272.875
2017,11,6,274.5625
2017,11,7,273.625
2017,11,8,272.5125
2017,11,9,273.075
2017,11,10,274.025
2017,11,11,277.4125
2017,11,12,278.6125
2017,11,13,278.7125
2017,11,14,274.825
2017,11,15,269.3375
2017,11,16,275.4625
2017,11,17,267.0
2017,11,18,274.0125
2017,11,19,271.925
2017,11,20,271.125
2017,11,21,273.675
2017,11,22,276.5375
2017,11,23,275.1125
2017,11,24,274.55
