####################################################################################################
# Month: 03Mar                                                                                     #
# Station: /n/holylfs05/LABS/bhi/Lab/doeleman_lab/freemanmd/am_output/SUF                          #
# Columns are: year    month   day     Tbase (K)                                                   #
####################################################################################################
year,month,day,Tbase
2009,03,1,272.825
2009,03,2,273.875
2009,03,3,271.6625
2009,03,4,267.8
2009,03,5,267.325
2009,03,6,265.5625
2009,03,7,264.175
2009,03,8,264.9875
2009,03,9,267.5625
2009,03,10,275.15
2009,03,11,279.75
2009,03,12,273.95
2009,03,13,275.225
2009,03,14,276.675
2009,03,15,279.425
2009,03,16,274.85
2009,03,17,274.5375
2009,03,18,268.3
2009,03,19,268.6
2009,03,20,271.5125
2009,03,21,272.6
2009,03,22,273.4375
2009,03,23,273.75
2009,03,24,273.75
2009,03,25,277.1625
2009,03,26,273.875
2009,03,27,271.9875
2009,03,28,271.975
2009,03,29,272.3
2009,03,30,272.5
2009,03,31,274.9875
2010,03,1,268.975
2010,03,2,270.8
2010,03,3,272.725
2010,03,4,269.675
2010,03,5,269.925
2010,03,6,271.2625
2010,03,7,271.075
2010,03,8,272.5
2010,03,9,273.4125
2010,03,10,276.875
2010,03,11,273.3875
2010,03,12,269.6125
2010,03,13,274.225
2010,03,14,278.0
2010,03,15,278.5
2010,03,16,283.975
2010,03,17,281.6
2010,03,18,281.675
2010,03,19,281.8625
2010,03,20,270.075
2010,03,21,269.1375
2010,03,22,267.6875
2010,03,23,270.175
2010,03,24,269.3875
2010,03,25,273.975
2010,03,26,271.0875
2010,03,27,269.2375
2010,03,28,275.675
2010,03,29,274.4875
2010,03,30,271.4875
2010,03,31,271.9125
2011,03,1,263.025
2011,03,2,263.5
2011,03,3,262.7125
2011,03,4,261.175
2011,03,5,260.7625
2011,03,6,263.4375
2011,03,7,266.2125
2011,03,8,271.65
2011,03,9,275.7
2011,03,10,273.9875
2011,03,11,274.5125
2011,03,12,274.3625
2011,03,13,276.0625
2011,03,14,277.0
2011,03,15,270.2125
2011,03,16,272.4
2011,03,17,266.1
2011,03,18,270.125
2011,03,19,269.3875
2011,03,20,269.9875
2011,03,21,271.3
2011,03,22,272.8875
2011,03,23,275.875
2011,03,24,278.0875
2011,03,25,273.7375
2011,03,26,272.15
2011,03,27,272.3375
2011,03,28,272.7375
2011,03,29,272.5875
2011,03,30,270.8375
2011,03,31,270.1625
2012,03,1,271.0875
2012,03,2,272.8625
2012,03,3,272.775
2012,03,4,266.1375
2012,03,5,266.8375
2012,03,6,264.95
2012,03,7,262.325
2012,03,8,263.5
2012,03,9,263.5
2012,03,10,264.1875
2012,03,11,262.6
2012,03,12,258.3375
2012,03,13,263.0125
2012,03,14,268.55
2012,03,15,274.1625
2012,03,16,271.2875
2012,03,17,271.675
2012,03,18,267.3875
2012,03,19,258.2375
2012,03,20,263.325
2012,03,21,269.1
2012,03,22,271.025
2012,03,23,270.7625
2012,03,24,270.2
2012,03,25,268.5125
2012,03,26,269.05
2012,03,27,272.3
2012,03,28,276.575
2012,03,29,274.975
2012,03,30,277.25
2012,03,31,280.4
2013,03,1,271.5625
2013,03,2,275.55
2013,03,3,272.125
2013,03,4,272.575
2013,03,5,277.7625
2013,03,6,278.7875
2013,03,7,270.2125
2013,03,8,268.7375
2013,03,9,263.5625
2013,03,10,272.575
2013,03,11,272.175
2013,03,12,271.4125
2013,03,13,270.45
2013,03,14,273.75
2013,03,15,270.7625
2013,03,16,266.65
2013,03,17,267.75
2013,03,18,272.375
2013,03,19,276.1
2013,03,20,274.7375
2013,03,21,269.925
2013,03,22,272.9
2013,03,23,272.4375
2013,03,24,273.4875
2013,03,25,274.775
2013,03,26,272.1625
2013,03,27,276.075
2013,03,28,278.1
2013,03,29,276.0375
2013,03,30,275.5
2013,03,31,269.8
2014,03,1,269.425
2014,03,2,268.9875
2014,03,3,268.625
2014,03,4,267.0125
2014,03,5,269.3
2014,03,6,270.3625
2014,03,7,269.3
2014,03,8,265.075
2014,03,9,262.0375
2014,03,10,266.05
2014,03,11,271.6875
2014,03,12,274.5125
2014,03,13,277.0875
2014,03,14,271.1625
2014,03,15,269.375
2014,03,16,272.85
2014,03,17,271.4625
2014,03,18,271.775
2014,03,19,272.9625
2014,03,20,272.0625
2014,03,21,271.325
2014,03,22,270.1375
2014,03,23,268.975
2014,03,24,263.3625
2014,03,25,265.125
2014,03,26,266.75
2015,03,1,271.425
2015,03,2,267.7875
2015,03,3,265.75
2015,03,4,266.5875
2015,03,5,267.425
2015,03,6,266.5125
2015,03,7,262.9875
2015,03,8,265.2125
2015,03,9,266.4875
2015,03,10,262.3625
2015,03,11,264.4625
2015,03,12,272.625
2015,03,13,274.775
2015,03,14,273.525
2015,03,15,268.3625
2015,03,16,269.85
2015,03,17,269.1
2015,03,18,270.3125
2015,03,19,271.6875
2015,03,20,270.95
2015,03,21,275.2625
2015,03,22,276.825
2015,03,23,278.95
2015,03,24,268.85
2015,03,25,270.9375
2015,03,26,275.1
2015,03,27,270.4
2015,03,28,268.625
2015,03,29,266.0
2015,03,30,264.6625
2015,03,31,270.7875
2016,03,1,274.45
2016,03,2,272.575
2016,03,3,277.95
2016,03,4,278.4
2016,03,5,278.3625
2016,03,6,276.6875
2016,03,7,275.9875
2016,03,8,275.075
2016,03,9,274.1125
2016,03,10,273.55
2016,03,11,272.7125
2016,03,12,271.7375
2016,03,13,268.8625
2016,03,14,266.6375
2016,03,15,274.8
2016,03,16,270.5
2016,03,17,267.85
2016,03,18,265.7875
2016,03,19,265.875
2016,03,20,267.625
2016,03,21,271.2125
2016,03,22,276.425
2016,03,23,275.4875
2016,03,24,272.45
2016,03,25,272.3625
2016,03,26,273.1375
2016,03,27,275.1125
2016,03,28,276.4375
2016,03,29,278.2125
2016,03,30,278.0125
2016,03,31,272.25
2017,03,1,266.7125
2017,03,2,261.95
2017,03,3,263.7
2017,03,4,264.5
2017,03,5,266.325
2017,03,6,267.35
2017,03,7,267.0875
2017,03,8,267.4625
2017,03,9,264.9875
2017,03,10,262.1625
2017,03,11,260.2
2017,03,12,263.2125
2017,03,13,260.2375
2017,03,14,267.425
2017,03,15,269.45
2017,03,16,269.1625
2017,03,17,271.2875
2017,03,18,268.2625
2017,03,19,270.825
2017,03,20,277.1125
2017,03,21,274.675
2017,03,22,273.475
2017,03,23,273.5875
2017,03,24,275.4375
2017,03,25,274.575
2017,03,26,273.9625
2017,03,27,273.05
2017,03,28,274.825
2017,03,29,275.6875
2017,03,30,271.0875
2017,03,31,272.2625
2018,03,1,271.35
2018,03,2,269.5
2018,03,3,268.8875
2018,03,4,270.525
2018,03,5,272.7625
2018,03,6,273.525
2018,03,7,271.6875
2018,03,8,275.075
2018,03,9,275.175
2018,03,10,278.1
2018,03,11,273.4375
2018,03,12,271.6375
2018,03,13,269.775
2018,03,14,264.9
2018,03,15,265.0375
2018,03,16,270.8625
2018,03,17,274.5875
2018,03,18,276.475
2018,03,19,274.45
2018,03,20,276.6625
2018,03,21,275.825
2018,03,22,275.1875
2018,03,23,274.3875
2018,03,24,276.925
2018,03,25,282.1375
2018,03,26,276.3
2018,03,27,273.3125
2018,03,28,275.8625
2018,03,29,277.55
2018,03,30,285.65
2018,03,31,283.9375
2019,03,1,270.1875
2019,03,2,269.9
2019,03,3,267.3375
2019,03,4,268.0
2019,03,5,268.65
2019,03,6,268.8375
2019,03,7,267.625
2019,03,8,266.875
2019,03,9,265.6
2019,03,10,268.475
2019,03,11,270.1375
2019,03,12,268.3125
2019,03,13,268.875
2019,03,14,270.8875
2019,03,15,272.625
2019,03,16,274.75
2019,03,17,273.7375
2019,03,18,276.2
2019,03,19,270.9625
2019,03,20,270.2875
2019,03,21,269.625
2019,03,22,271.3875
2019,03,23,269.075
2019,03,24,270.9125
2019,03,25,273.975
2019,03,26,276.725
2019,03,27,277.125
2019,03,28,274.4125
2019,03,29,271.0625
2019,03,30,272.9625
2019,03,31,272.375
